"","w_cultivar","ID","Year","REP","TRT","percent_necrosis","percent_pycnidia","disease_severity"
"1958","WW11288","WAI1698",2018,2,17,100,1,5
"1959","WW2449","WAI1698",2018,1,10,100,3,5
"1960","WW2449","WAI1698",2018,2,10,100,3,5
"1961","Arina","WAI1718",2018,1,11,33,1,3
"1962","Arina","WAI1718",2018,2,11,4,0,1
"1963","AUS4203","WAI1718",2018,1,19,75,2,3.5
"1964","AUS4203","WAI1718",2018,2,19,85,3,4
"1965","AUS4204","WAI1718",2018,1,20,100,1,5
"1966","AUS4204","WAI1718",2018,2,20,100,0,5
"1967","Bulgaria_88","WAI1718",2018,1,1,3,0,1
"1968","Bulgaria_88","WAI1718",2018,2,1,38,1,3
"1969","CPI133872","WAI1718",2018,1,5,2,0,1
"1970","CPI133872","WAI1718",2018,2,5,18,0,2
"1971","Currawong","WAI1718",2018,1,7,100,1,5
"1972","Currawong","WAI1718",2018,2,7,100,2,5
"1973","Hereward","WAI1718",2018,1,6,100,1,5
"1974","Hereward","WAI1718",2018,2,6,100,3,5
"1975","Israel_493","WAI1718",2018,1,3,5,0,1
"1976","Israel_493","WAI1718",2018,2,3,18,1,2
"1977","Kavkaz-K4500L.6.A.4","WAI1718",2018,1,12,23,0,2
"1978","Kavkaz-K4500L.6.A.4","WAI1718",2018,2,12,0,0,1
"1979","Lorikeet","WAI1718",2018,1,9,2,0,1
"1980","Lorikeet","WAI1718",2018,2,9,23,0,2
"1981","MI696","WAI1718",2018,1,13,2,0,1
"1983","Milan","WAI1718",2018,1,14,43,1,3
"1985","Millewa","WAI1718",2018,1,15,100,1,5
"1986","Millewa","WAI1718",2018,2,15,18,0,2
"1987","Summit","WAI1718",2018,1,16,85,1,4
"1989","Tadorna","WAI1718",2018,1,4,95,5,4.5
"1990","Tadorna","WAI1718",2018,2,4,68,3,3.5
"1992","Thornbill","WAI1718",2018,2,18,45,1,3
"1993","Vernopolis","WAI1718",2018,1,2,18,1,2
"1994","Vernopolis","WAI1718",2018,2,2,8,2,1
"1995","W7984","WAI1718",2018,1,8,0,0,1
"1996","W7984","WAI1718",2018,2,8,0,0,1
"1997","WW11288","WAI1718",2018,1,17,80,1,4
"1999","WW2449","WAI1718",2018,1,10,100,2,5
"2000","WW2449","WAI1718",2018,2,10,100,2,5
"2001","Arina","WAI1724",2018,1,11,23,2,2
"2002","Arina","WAI1724",2018,2,11,12,0,1.5
"2003","AUS4203","WAI1724",2018,1,19,100,4,5
"2004","AUS4203","WAI1724",2018,2,19,65,2,3.5
"2005","AUS4204","WAI1724",2018,1,20,95,1,4.5
"2006","AUS4204","WAI1724",2018,2,20,75,2,3.5
"2007","Bulgaria_88","WAI1724",2018,1,1,35,2,3
"2008","Bulgaria_88","WAI1724",2018,2,1,3,0,1
"2009","CPI133872","WAI1724",2018,1,5,2,0,1
"2010","CPI133872","WAI1724",2018,2,5,2,0,1
"2011","Currawong","WAI1724",2018,1,7,23,5,2.5
"2012","Currawong","WAI1724",2018,2,7,3,0,1
"2013","Hereward","WAI1724",2018,1,6,23,2,2.5
"2014","Hereward","WAI1724",2018,2,6,0,0,1
"2015","Israel_493","WAI1724",2018,1,3,12,1,1.5
"2016","Israel_493","WAI1724",2018,2,3,15,2,1.5
"2017","Kavkaz-K4500L.6.A.4","WAI1724",2018,1,12,18,0,2
"2018","Kavkaz-K4500L.6.A.4","WAI1724",2018,2,12,3,0,1
"2019","Lorikeet","WAI1724",2018,1,9,5,0,1
"2020","Lorikeet","WAI1724",2018,2,9,2,0,1
"2021","MI696","WAI1724",2018,1,13,0,0,1
"2022","MI696","WAI1724",2018,2,13,0,0,1
"2023","Milan","WAI1724",2018,1,14,65,1,3.5
"2025","Millewa","WAI1724",2018,1,15,38,1,3
"2026","Millewa","WAI1724",2018,2,15,100,1,5
"2027","Summit","WAI1724",2018,1,16,85,4,4
"2028","Summit","WAI1724",2018,2,16,12,1,1.5
"2029","Tadorna","WAI1724",2018,1,4,100,8,5
"2030","Tadorna","WAI1724",2018,2,4,100,0,5
"2032","Thornbill","WAI1724",2018,2,18,15,1,1.5
"2033","Vernopolis","WAI1724",2018,1,2,68,7,3.5
"2035","W7984","WAI1724",2018,1,8,0,0,1
"2036","W7984","WAI1724",2018,2,8,0,0,1
"2037","WW11288","WAI1724",2018,1,17,100,1,5
"2038","WW11288","WAI1724",2018,2,17,75,1,3.5
"2039","WW2449","WAI1724",2018,1,10,100,6,5
"2041","Arina","WAI1730",2018,1,11,15,1,1.5
"2042","Arina","WAI1730",2018,2,11,12,0,1.5
"2043","AUS4203","WAI1730",2018,1,19,85,2,4
"2044","AUS4203","WAI1730",2018,2,19,100,1,5
"2045","AUS4204","WAI1730",2018,1,20,100,1,5
"2046","AUS4204","WAI1730",2018,2,20,95,1,4.5
"2047","Bulgaria_88","WAI1730",2018,1,1,0,0,1
"2048","Bulgaria_88","WAI1730",2018,2,1,3,0,1
"2049","CPI133872","WAI1730",2018,1,5,2,0,1
"2050","CPI133872","WAI1730",2018,2,5,10,0,1
"2051","Currawong","WAI1730",2018,1,7,100,1,5
"2052","Currawong","WAI1730",2018,2,7,23,1,2.5
"2053","Hereward","WAI1730",2018,1,6,5,0,1
"2054","Hereward","WAI1730",2018,2,6,0,0,1
"2055","Israel_493","WAI1730",2018,1,3,15,1,1.5
"2056","Israel_493","WAI1730",2018,2,3,2,0,1
"2057","Kavkaz-K4500L.6.A.4","WAI1730",2018,1,12,15,0,1.5
"2058","Kavkaz-K4500L.6.A.4","WAI1730",2018,2,12,0,0,1
"2059","Lorikeet","WAI1730",2018,1,9,2,0,1
"2060","Lorikeet","WAI1730",2018,2,9,2,0,1
"2061","MI696","WAI1730",2018,1,13,5,0,1
"2062","MI696","WAI1730",2018,2,13,0,0,1
"2063","Milan","WAI1730",2018,1,14,58,0,3.5
"2064","Milan","WAI1730",2018,2,14,18,1,1.5
"2066","Millewa","WAI1730",2018,2,15,2,0,1
"2067","Summit","WAI1730",2018,1,16,100,2,5
"2068","Summit","WAI1730",2018,2,16,23,3,2.5
"2069","Tadorna","WAI1730",2018,1,4,90,1,4
"2070","Tadorna","WAI1730",2018,2,4,100,1,5
"2071","Thornbill","WAI1730",2018,1,18,10,1,1.5
"2072","Thornbill","WAI1730",2018,2,18,5,0,1
"2073","Vernopolis","WAI1730",2018,1,2,18,2,2
"2074","Vernopolis","WAI1730",2018,2,2,10,1,1.5
"2075","W7984","WAI1730",2018,1,8,0,0,0
"2076","W7984","WAI1730",2018,2,8,0,0,1
"2077","WW11288","WAI1730",2018,1,17,35,0,3
"2078","WW11288","WAI1730",2018,2,17,8,0,1
"2079","WW2449","WAI1730",2018,1,10,100,2,5
"2080","WW2449","WAI1730",2018,2,10,100,2,5
"2081","Arina","WAI1741",2018,1,11,5,1,1
"2082","Arina","WAI1741",2018,2,11,0,0,1
"2083","AUS4203","WAI1741",2018,1,19,85,6,4
"2084","AUS4203","WAI1741",2018,2,19,100,1,5
"2085","AUS4204","WAI1741",2018,1,20,100,1,5
"2086","AUS4204","WAI1741",2018,2,20,75,0,3.5
"2087","Bulgaria_88","WAI1741",2018,1,1,0,0,1
"2088","Bulgaria_88","WAI1741",2018,2,1,3,0,1
"2089","CPI133872","WAI1741",2018,1,5,5,0,1
"2090","CPI133872","WAI1741",2018,2,5,1,0,1
"2091","Currawong","WAI1741",2018,1,7,85,2,4
"2094","Hereward","WAI1741",2018,2,6,5,0,1
"2095","Israel_493","WAI1741",2018,1,3,12,1,1.5
"2096","Israel_493","WAI1741",2018,2,3,3,0,1
"2097","Kavkaz-K4500L.6.A.4","WAI1741",2018,1,12,2,0,1
"2098","Kavkaz-K4500L.6.A.4","WAI1741",2018,2,12,0,0,1
"2099","Lorikeet","WAI1741",2018,1,9,0,0,1
"2100","Lorikeet","WAI1741",2018,2,9,8,0,1
"2101","MI696","WAI1741",2018,1,13,0,0,1
"2102","MI696","WAI1741",2018,2,13,0,0,1
"2103","Milan","WAI1741",2018,1,14,65,1,3.5
"2105","Millewa","WAI1741",2018,1,15,8,0,1
"2107","Summit","WAI1741",2018,1,16,75,6,3.5
"2108","Summit","WAI1741",2018,2,16,12,1,1.5
"2109","Tadorna","WAI1741",2018,1,4,100,2,5
"2110","Tadorna","WAI1741",2018,2,4,35,1,3
"2111","Thornbill","WAI1741",2018,1,18,15,1,1.5
"2112","Thornbill","WAI1741",2018,2,18,10,0,1
"2113","Vernopolis","WAI1741",2018,1,2,100,6,5
"2115","W7984","WAI1741",2018,1,8,0,0,1
"2116","W7984","WAI1741",2018,2,8,0,0,1
"2117","WW11288","WAI1741",2018,1,17,33,1,3
"2118","WW11288","WAI1741",2018,2,17,12,0,1.5
"2119","WW2449","WAI1741",2018,1,10,100,6,5
"2120","WW2449","WAI1741",2018,2,10,100,2,5
"2121","Arina","WAI1820",2019,1,11,5,0,1
"2122","Arina","WAI1820",2019,2,11,35,5,3
"2123","AUS4203","WAI1820",2019,1,19,100,25,5
"2124","AUS4203","WAI1820",2019,2,19,100,12,5
"2125","AUS4204","WAI1820",2019,1,20,100,18,5
"2126","AUS4204","WAI1820",2019,2,20,70,1,3.5
"2127","Bulgaria_88","WAI1820",2019,1,1,100,20,5
"2128","Bulgaria_88","WAI1820",2019,2,1,55,5,3.5
"2129","CPI133872","WAI1820",2019,1,5,45,0,3
"2130","CPI133872","WAI1820",2019,2,5,8,0,1
"2131","Currawong","WAI1820",2019,1,7,2,0,1
"2132","Currawong","WAI1820",2019,2,7,2,0,1
"2133","Hereward","WAI1820",2019,1,6,25,5,2.5
"2134","Hereward","WAI1820",2019,2,6,95,28,5
"2135","Israel_493","WAI1820",2019,1,3,75,8,3.5
"2136","Israel_493","WAI1820",2019,2,3,3,0,1
"2137","Kavkaz-K4500L.6.A.4","WAI1820",2019,1,12,5,0,1
"2138","Kavkaz-K4500L.6.A.4","WAI1820",2019,2,12,12,0,1.5
"2139","Lorikeet","WAI1820",2019,1,9,8,0,1
"2140","Lorikeet","WAI1820",2019,2,9,2,0,1
"2141","MI696","WAI1820",2019,1,13,5,0,1
"2142","MI696","WAI1820",2019,2,13,68,5,3.5
"2143","Milan","WAI1820",2019,1,14,5,0,1
"2144","Milan","WAI1820",2019,2,14,68,8,3.5
"2145","Millewa","WAI1820",2019,1,15,95,18,5
"2146","Millewa","WAI1820",2019,2,15,68,8,3.5
"2147","Summit","WAI1820",2019,1,16,95,35,5
"2148","Summit","WAI1820",2019,2,16,65,5,3.5
"2149","Tadorna","WAI1820",2019,1,4,8,0,1
"2150","Tadorna","WAI1820",2019,2,4,23,2,2
"2151","Thornbill","WAI1820",2019,1,18,100,12,5
"2152","Thornbill","WAI1820",2019,2,18,78,8,4
"2153","Vernopolis","WAI1820",2019,1,2,20,3,2
"2154","Vernopolis","WAI1820",2019,2,2,85,8,4
"2155","W7984","WAI1820",2019,1,8,1,0,1
"2156","W7984","WAI1820",2019,2,8,12,0,1.5
"2157","WW11288","WAI1820",2019,1,17,35,0,3
"2158","WW11288","WAI1820",2019,2,17,55,2,3.5
"2159","WW2449","WAI1820",2019,1,10,100,25,5
"2160","WW2449","WAI1820",2019,2,10,95,5,4.5
"2201","Arina","WAI2061",2019,1,11,2,0,1
"2202","Arina","WAI2061",2019,2,11,2,0,1
"2203","AUS4203","WAI2061",2019,1,19,90,5,4.5
"2204","AUS4203","WAI2061",2019,2,19,95,15,4.5
"2205","AUS4204","WAI2061",2019,1,20,45,2,3
"2206","AUS4204","WAI2061",2019,2,20,100,2,5
"2207","Bulgaria_88","WAI2061",2019,1,1,3,0,1
"2208","Bulgaria_88","WAI2061",2019,2,1,35,8,3
"2209","CPI133872","WAI2061",2019,1,5,65,0,3.5
"2210","CPI133872","WAI2061",2019,2,5,5,0,1
"2211","Currawong","WAI2061",2019,1,7,98,15,5
"2212","Currawong","WAI2061",2019,2,7,8,0,1
"2213","Hereward","WAI2061",2019,1,6,23,0,2
"2214","Hereward","WAI2061",2019,2,6,12,0,1
"2215","Israel_493","WAI2061",2019,1,3,30,3,3
"2216","Israel_493","WAI2061",2019,2,3,38,3,3
"2217","Kavkaz-K4500L.6.A.4","WAI2061",2019,1,12,5,0,1
"2218","Kavkaz-K4500L.6.A.4","WAI2061",2019,2,12,5,0,1
"2219","Lorikeet","WAI2061",2019,1,9,3,0,1
"2220","Lorikeet","WAI2061",2019,2,9,5,0,1
"2221","MI696","WAI2061",2019,1,13,23,2,2
"2222","MI696","WAI2061",2019,2,13,78,4,3.5
"2223","Milan","WAI2061",2019,1,14,85,3,4
"2224","Milan","WAI2061",2019,2,14,90,8,4.5
"2225","Millewa","WAI2061",2019,1,15,70,8,3.5
"2227","Summit","WAI2061",2019,1,16,95,25,5
"2228","Summit","WAI2061",2019,2,16,45,5,3
"2229","Tadorna","WAI2061",2019,1,4,3,0,1
"2230","Tadorna","WAI2061",2019,2,4,50,5,3.5
"2231","Thornbill","WAI2061",2019,1,18,95,5,5
"2232","Thornbill","WAI2061",2019,2,18,70,3,3.5
"2233","Vernopolis","WAI2061",2019,1,2,25,8,2.5
"2234","Vernopolis","WAI2061",2019,2,2,100,20,5
"2235","W7984","WAI2061",2019,1,8,8,0,1
"2236","W7984","WAI2061",2019,2,8,15,0,1.5
"2237","WW11288","WAI2061",2019,1,17,90,3,4.5
"2238","WW11288","WAI2061",2019,2,17,45,4,3
"2239","WW2449","WAI2061",2019,1,10,100,28,5
"2240","WW2449","WAI2061",2019,2,10,100,10,5
"2281","Arina","WAI851",2019,1,11,0,0,1
"2282","Arina","WAI851",2019,2,11,3,0,1
"2283","AUS4203","WAI851",2019,1,19,95,2,5
"2284","AUS4203","WAI851",2019,2,19,88,5,4.5
"2285","AUS4204","WAI851",2019,1,20,85,1,4
"2286","AUS4204","WAI851",2019,2,20,100,25,5
"2287","Bulgaria_88","WAI851",2019,1,1,95,13,5
"2288","Bulgaria_88","WAI851",2019,2,1,25,3,2.5
"2289","CPI133872","WAI851",2019,1,5,5,0,1
"2290","CPI133872","WAI851",2019,2,5,25,0,2.5
"2291","Currawong","WAI851",2019,1,7,15,5,2
"2292","Currawong","WAI851",2019,2,7,85,8,4.5
"2293","Hereward","WAI851",2019,1,6,12,0,1.5
"2294","Hereward","WAI851",2019,2,6,25,3,2.5
"2295","Israel_493","WAI851",2019,1,3,75,4,4
"2296","Israel_493","WAI851",2019,2,3,80,5,4
"2297","Kavkaz-K4500L.6.A.4","WAI851",2019,1,12,5,0,1
"2298","Kavkaz-K4500L.6.A.4","WAI851",2019,2,12,28,3,3
"2299","Lorikeet","WAI851",2019,1,9,5,0,1
"2300","Lorikeet","WAI851",2019,2,9,3,0,1
"2301","MI696","WAI851",2019,1,13,2,0,1
"2302","MI696","WAI851",2019,2,13,55,5,3.5
"2303","Milan","WAI851",2019,1,14,15,0,1.5
"2304","Milan","WAI851",2019,2,14,25,2,2.5
"2305","Millewa","WAI851",2019,1,15,25,3,2.5
"2306","Millewa","WAI851",2019,2,15,38,3,3
"2307","Summit","WAI851",2019,1,16,2,0,1
"2308","Summit","WAI851",2019,2,16,88,4,4
"2309","Tadorna","WAI851",2019,1,4,8,2,1.5
"2310","Tadorna","WAI851",2019,2,4,25,0,2.5
"2311","Thornbill","WAI851",2019,1,18,58,20,3.5
"2312","Thornbill","WAI851",2019,2,18,88,15,4.5
"2313","Vernopolis","WAI851",2019,1,2,85,28,4.5
"2314","Vernopolis","WAI851",2019,2,2,100,25,5
"2315","W7984","WAI851",2019,1,8,12,0,1.5
"2316","W7984","WAI851",2019,2,8,25,2,2.5
"2317","WW11288","WAI851",2019,1,17,100,40,5
"2318","WW11288","WAI851",2019,2,17,100,40,5
"2319","WW2449","WAI851",2019,1,10,100,25,5
"2320","WW2449","WAI851",2019,2,10,100,35,5
"2321","Arina","WAI852",2019,1,11,18,2,2
"2322","Arina","WAI852",2019,2,11,8,1,1.5
"2323","AUS4203","WAI852",2019,1,19,100,2,5
"2324","AUS4203","WAI852",2019,2,19,90,8,4.5
"2325","AUS4204","WAI852",2019,1,20,100,20,5
"2326","AUS4204","WAI852",2019,2,20,100,12,5
"2327","Bulgaria_88","WAI852",2019,1,1,100,25,5
"2328","Bulgaria_88","WAI852",2019,2,1,88,30,4.5
"2329","CPI133872","WAI852",2019,1,5,3,0,1
"2330","CPI133872","WAI852",2019,2,5,25,2,2.5
"2331","Currawong","WAI852",2019,1,7,75,3,3.5
"2332","Currawong","WAI852",2019,2,7,8,0,1
"2333","Hereward","WAI852",2019,1,6,100,25,5
"2334","Hereward","WAI852",2019,2,6,95,5,4.5
"2335","Israel_493","WAI852",2019,1,3,85,8,4
"2336","Israel_493","WAI852",2019,2,3,85,8,4
"2337","Kavkaz-K4500L.6.A.4","WAI852",2019,1,12,15,2,1
"2338","Kavkaz-K4500L.6.A.4","WAI852",2019,2,12,15,0,1.5
"2339","Lorikeet","WAI852",2019,1,9,3,0,1
"2340","Lorikeet","WAI852",2019,2,9,5,0,1
"2341","MI696","WAI852",2019,1,13,28,8,3
"2342","MI696","WAI852",2019,2,13,85,15,4.5
"2343","Milan","WAI852",2019,1,14,15,2,1.5
"2344","Milan","WAI852",2019,2,14,45,2,3
"2345","Millewa","WAI852",2019,1,15,35,3,3
"2346","Millewa","WAI852",2019,2,15,25,3,2.5
"2347","Summit","WAI852",2019,1,16,35,15,3
"2348","Summit","WAI852",2019,2,16,80,30,4.5
"2349","Tadorna","WAI852",2019,1,4,80,18,4
"2350","Tadorna","WAI852",2019,2,4,8,5,1.5
"2352","Thornbill","WAI852",2019,2,18,12,0,1.5
"2353","Vernopolis","WAI852",2019,1,2,100,35,5
"2354","Vernopolis","WAI852",2019,2,2,100,25,5
"2355","W7984","WAI852",2019,1,8,3,0,1
"2356","W7984","WAI852",2019,2,8,5,0,1
"2357","WW11288","WAI852",2019,1,17,75,2,4
"2358","WW11288","WAI852",2019,2,17,30,2,3
"2359","WW2449","WAI852",2019,1,10,100,45,5
"2360","WW2449","WAI852",2019,2,10,100,15,5
"2361","Arina","WAI864",2019,1,11,2,0,1
"2362","Arina","WAI864",2019,2,11,3,0,1
"2363","AUS4203","WAI864",2019,1,19,55,18,3.5
"2364","AUS4203","WAI864",2019,2,19,80,2,4
"2365","AUS4204","WAI864",2019,1,20,100,1,5
"2366","AUS4204","WAI864",2019,2,20,78,2,3.5
"2367","Bulgaria_88","WAI864",2019,1,1,23,15,2.5
"2368","Bulgaria_88","WAI864",2019,2,1,65,25,4
"2369","CPI133872","WAI864",2019,1,5,2,0,1
"2370","CPI133872","WAI864",2019,2,5,8,0,1
"2371","Currawong","WAI864",2019,1,7,75,5,3.5
"2372","Currawong","WAI864",2019,2,7,55,2,3.5
"2373","Hereward","WAI864",2019,1,6,85,5,4
"2374","Hereward","WAI864",2019,2,6,45,3,3
"2375","Israel_493","WAI864",2019,1,3,25,5,2.5
"2376","Israel_493","WAI864",2019,2,3,65,8,3.5
"2378","Kavkaz-K4500L.6.A.4","WAI864",2019,2,12,8,0,1
"2379","Lorikeet","WAI864",2019,1,9,1,0,1
"2380","Lorikeet","WAI864",2019,2,9,3,0,1
"2381","MI696","WAI864",2019,1,13,15,3,1.5
"2382","MI696","WAI864",2019,2,13,25,8,2.5
"2383","Milan","WAI864",2019,1,14,35,2,3
"2384","Milan","WAI864",2019,2,14,23,2,2
"2385","Millewa","WAI864",2019,1,15,45,3,3
"2386","Millewa","WAI864",2019,2,15,28,3,3
"2387","Summit","WAI864",2019,1,16,18,10,2
"2388","Summit","WAI864",2019,2,16,55,18,3.5
"2389","Tadorna","WAI864",2019,1,4,8,2,1.5
"2390","Tadorna","WAI864",2019,2,4,5,0,1
"2391","Thornbill","WAI864",2019,1,18,25,2,2.5
"2392","Thornbill","WAI864",2019,2,18,35,3,3
"2393","Vernopolis","WAI864",2019,1,2,48,8,3
"2394","Vernopolis","WAI864",2019,2,2,100,30,5
"2395","W7984","WAI864",2019,1,8,3,0,1
"2396","W7984","WAI864",2019,2,8,15,0,1.5
"2397","WW11288","WAI864",2019,1,17,15,2,1.5
"2398","WW11288","WAI864",2019,2,17,35,2,3
"2399","WW2449","WAI864",2019,1,10,85,15,4
"2400","WW2449","WAI864",2019,2,10,95,5,4.5
"2401","Arina","WAI870",2019,1,11,3,0,1
"2402","Arina","WAI870",2019,2,11,2,0,1
"2403","AUS4203","WAI870",2019,1,19,68,8,3.5
"2404","AUS4203","WAI870",2019,2,19,95,8,4.5
"2405","AUS4204","WAI870",2019,1,20,90,15,4.5
"2406","AUS4204","WAI870",2019,2,20,100,5,5
"2407","Bulgaria_88","WAI870",2019,1,1,75,20,4
"2408","Bulgaria_88","WAI870",2019,2,1,85,25,4.5
"2409","CPI133872","WAI870",2019,1,5,3,0,1
"2410","CPI133872","WAI870",2019,2,5,12,0,1.5
"2411","Currawong","WAI870",2019,1,7,25,2,2.5
"2412","Currawong","WAI870",2019,2,7,8,0,1
"2413","Hereward","WAI870",2019,1,6,2,0,1
"2414","Hereward","WAI870",2019,2,6,75,8,3.5
"2415","Israel_493","WAI870",2019,1,3,18,2,2
"2416","Israel_493","WAI870",2019,2,3,88,4,4.5
"2417","Kavkaz-K4500L.6.A.4","WAI870",2019,1,12,5,0,1
"2418","Kavkaz-K4500L.6.A.4","WAI870",2019,2,12,2,0,1
"2419","Lorikeet","WAI870",2019,1,9,2,0,1
"2420","Lorikeet","WAI870",2019,2,9,3,0,1
"2421","MI696","WAI870",2019,1,13,23,2,2
"2422","MI696","WAI870",2019,2,13,23,2,2
"2423","Milan","WAI870",2019,1,14,3,0,1
"2424","Milan","WAI870",2019,2,14,85,8,4.5
"2425","Millewa","WAI870",2019,1,15,35,5,3
"2426","Millewa","WAI870",2019,2,15,28,5,3
"2427","Summit","WAI870",2019,1,16,25,12,3
"2428","Summit","WAI870",2019,2,16,58,5,3.5
"2429","Tadorna","WAI870",2019,1,4,28,5,2.5
"2430","Tadorna","WAI870",2019,2,4,45,5,3
"2431","Thornbill","WAI870",2019,1,18,85,12,4
"2432","Thornbill","WAI870",2019,2,18,60,1,3.5
"2433","Vernopolis","WAI870",2019,1,2,100,40,5
"2434","Vernopolis","WAI870",2019,2,2,95,3,4.5
"2435","W7984","WAI870",2019,1,8,5,0,1
"2436","W7984","WAI870",2019,2,8,8,0,1
"2437","WW11288","WAI870",2019,1,17,18,0,2
"2438","WW11288","WAI870",2019,2,17,20,2,2
"2439","WW2449","WAI870",2019,1,10,100,15,5
"2440","WW2449","WAI870",2019,2,10,100,25,5
"2441","Arina","WAI878",2019,1,11,5,0,1
"2442","Arina","WAI878",2019,2,11,2,0,1
"2443","AUS4203","WAI878",2019,1,19,75,2,3.5
"2444","AUS4203","WAI878",2019,2,19,95,3,4.5
"2445","AUS4204","WAI878",2019,1,20,100,2,5
"2446","AUS4204","WAI878",2019,2,20,95,3,4.5
"2447","Bulgaria_88","WAI878",2019,1,1,20,2,2
"2448","Bulgaria_88","WAI878",2019,2,1,25,5,2.5
"2449","CPI133872","WAI878",2019,1,5,3,0,1
"2450","CPI133872","WAI878",2019,2,5,15,0,1.5
"2451","Currawong","WAI878",2019,1,7,8,0,1
"2452","Currawong","WAI878",2019,2,7,8,0,1
"2453","Hereward","WAI878",2019,1,6,25,2,2.5
"2454","Hereward","WAI878",2019,2,6,23,2,2
"2455","Israel_493","WAI878",2019,1,3,100,8,5
"2456","Israel_493","WAI878",2019,2,3,68,8,3.5
"2457","Kavkaz-K4500L.6.A.4","WAI878",2019,1,12,2,0,1
"2458","Kavkaz-K4500L.6.A.4","WAI878",2019,2,12,5,0,1
"2459","Lorikeet","WAI878",2019,1,9,2,0,1
"2460","Lorikeet","WAI878",2019,2,9,5,0,1
"2461","MI696","WAI878",2019,1,13,25,5,2.5
"2462","MI696","WAI878",2019,2,13,15,0,1.5
"2463","Milan","WAI878",2019,1,14,35,1,3
"2464","Milan","WAI878",2019,2,14,8,0,1
"2465","Millewa","WAI878",2019,1,15,18,1,1.5
"2466","Millewa","WAI878",2019,2,15,23,2,2
"2467","Summit","WAI878",2019,1,16,18,5,2
"2468","Summit","WAI878",2019,2,16,45,3,3
"2469","Tadorna","WAI878",2019,1,4,25,5,2.5
"2470","Tadorna","WAI878",2019,2,4,15,3,1.5
"2471","Thornbill","WAI878",2019,1,18,75,3,3.5
"2472","Thornbill","WAI878",2019,2,18,100,25,5
"2473","Vernopolis","WAI878",2019,1,2,100,20,5
"2474","Vernopolis","WAI878",2019,2,2,98,8,5
"2475","W7984","WAI878",2019,1,8,8,0,1
"2476","W7984","WAI878",2019,2,8,20,0,2
"2477","WW11288","WAI878",2019,1,17,35,3,3
"2478","WW11288","WAI878",2019,2,17,8,0,1
"2479","WW2449","WAI878",2019,1,10,100,25,5
"2480","WW2449","WAI878",2019,2,10,95,5,5
"2481","Arina","WAI884",2019,1,11,2,0,1
"2482","Arina","WAI884",2019,2,11,5,0,1
"2483","AUS4203","WAI884",2019,1,19,35,5,3
"2484","AUS4203","WAI884",2019,2,19,45,2,3
"2485","AUS4204","WAI884",2019,1,20,75,0,3.5
"2486","AUS4204","WAI884",2019,2,20,100,25,5
"2487","Bulgaria_88","WAI884",2019,1,1,5,0,1
"2488","Bulgaria_88","WAI884",2019,2,1,15,2,1.5
"2489","CPI133872","WAI884",2019,1,5,5,0,1
"2490","CPI133872","WAI884",2019,2,5,8,0,1
"2491","Currawong","WAI884",2019,1,7,5,0,1
"2492","Currawong","WAI884",2019,2,7,8,1,1.5
"2493","Hereward","WAI884",2019,1,6,88,3,4.5
"2494","Hereward","WAI884",2019,2,6,45,5,3
"2495","Israel_493","WAI884",2019,1,3,35,5,3
"2496","Israel_493","WAI884",2019,2,3,85,12,4
"2497","Kavkaz-K4500L.6.A.4","WAI884",2019,1,12,2,0,1
"2498","Kavkaz-K4500L.6.A.4","WAI884",2019,2,12,20,0,2
"2499","Lorikeet","WAI884",2019,1,9,5,0,1
"2500","Lorikeet","WAI884",2019,2,9,2,0,1
"2501","MI696","WAI884",2019,1,13,8,1,1
"2502","MI696","WAI884",2019,2,13,35,3,3
"2503","Milan","WAI884",2019,1,14,2,0,1
"2504","Milan","WAI884",2019,2,14,5,0,1
"2505","Millewa","WAI884",2019,1,15,35,5,3
"2506","Millewa","WAI884",2019,2,15,65,12,3.5
"2507","Summit","WAI884",2019,1,16,65,25,3.5
"2508","Summit","WAI884",2019,2,16,80,4,4
"2509","Tadorna","WAI884",2019,1,4,15,5,2
"2510","Tadorna","WAI884",2019,2,4,8,2,1.5
"2511","Thornbill","WAI884",2019,1,18,100,35,5
"2512","Thornbill","WAI884",2019,2,18,90,25,4.5
"2513","Vernopolis","WAI884",2019,1,2,35,3,3
"2514","Vernopolis","WAI884",2019,2,2,80,8,4
"2515","W7984","WAI884",2019,1,8,8,0,1
"2516","W7984","WAI884",2019,2,8,15,0,1.5
"2517","WW11288","WAI884",2019,1,17,35,3,3
"2518","WW11288","WAI884",2019,2,17,35,3,3
"2519","WW2449","WAI884",2019,1,10,100,25,5
"2520","WW2449","WAI884",2019,2,10,95,18,5
"2521","Arina","WAI893",2019,1,11,2,0,1
"2522","Arina","WAI893",2019,2,11,15,0,1.5
"2523","AUS4203","WAI893",2019,1,19,45,2,3
"2524","AUS4203","WAI893",2019,2,19,50,5,3.5
"2525","AUS4204","WAI893",2019,1,20,55,2,3.5
"2526","AUS4204","WAI893",2019,2,20,50,2,3.5
"2527","Bulgaria_88","WAI893",2019,1,1,18,0,2
"2528","Bulgaria_88","WAI893",2019,2,1,75,5,3.5
"2529","CPI133872","WAI893",2019,1,5,18,0,2
"2530","CPI133872","WAI893",2019,2,5,5,0,1
"2531","Currawong","WAI893",2019,1,7,15,0,1.5
"2532","Currawong","WAI893",2019,2,7,15,2,1.5
"2533","Hereward","WAI893",2019,1,6,55,3,3.5
